CensusTract,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
6059099225,Orange,1,3348,1026,0,34,0.0101553,0,0,0,0,0,0,5.8,103125,0,0,0,0,0,0,0,0,0.0,96.19417424,0.0,0.0,11.03096244,0.0,96.19417424,11.03096244,57.19215373,0.193337694,30.84808936,0.0,0.194834147,7.7657606,4.722134071,0.0,1.52930578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,1696,22,1377,6,10,237,279,20,51
6059099226,Orange,1,3889,1112,0,21,0.0053998,0,0,0,0,0,0,6.8,112008,0,0,0,0,0,0,0,0,0.0,63.82409334,0.0,0.0,10.84146778,0.0,63.82409334,10.84146778,25.77619614,0.524116158,29.99088803,0.0,0.0,7.532892793,8.563595265,0.780545662,0.593481436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,1432,32,2081,17,13,314,507,40,37
6059099227,Orange,1,5922,1885,0,7,0.001182,0,0,0,0,0,0,12.3,68601,0,1,0,1,0,0,0,0,0.0,5182.984944,0.0,0.0,1480.436025,0.0,5182.984944,1480.436025,2155.195902,93.22596031,1937.197357,14.67328458,29.4247402,953.2677052,1480.275133,24.59488718,67.51664156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,2420,101,2310,18,30,1043,1610,34,78
6059099229,Orange,1,6312,2396,0,154,0.024398,0,0,0,0,1,0,6.1,75583,0,1,0,1,0,0,0,1,0.0,3776.501398,0.0,0.0,896.7333208,0.0,3776.501398,896.7333208,2320.71991,45.34300866,1070.033784,13.91573128,10.25187419,316.2371087,501.9637566,102.5471146,20.36813665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595,3618,78,1915,15,15,671,960,297,38
6059099230,Orange,1,4358,1502,0,40,0.0091785,0,0,0,0,0,0,6.7,98250,0,0,0,0,0,0,0,0,0.0,162.2266738,0.0,0.0,27.80242158,0.0,162.2266738,27.80242158,123.6713279,0.797126412,25.95231322,0.001300048,0.0,11.80460479,7.900318559,5.209824546,2.307044335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,3244,30,712,16,11,345,475,83,71
6059099231,Orange,1,5488,1766,0,37,0.006742,0,0,0,0,0,0,3.5,126397,0,1,0,1,0,0,0,0,333.6859982,5223.116313,333.6859982,24.20821269,316.7665277,24.20821269,5223.116313,316.7665277,3582.106,24.52708361,1265.442531,8.975350813,23.9014037,318.1639542,405.9374354,19.38615773,15.9018483,333.6859982,24.20821269,253.1923608,1.674624845,41.17495295,1.231415123,0.0,36.41263556,38.14424813,1.822451674,1.069262139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,3781,26,1316,9,24,332,422,20,17
6059099232,Orange,1,5325,1931,0,47,0.0088263,0,0,0,0,0,0,6.7,106080,0,1,0,1,0,0,0,0,0.0,1945.872185,0.0,0.0,333.2655751,0.0,1945.872185,333.2655751,1453.178133,4.410655004,351.9650917,1.790281534,9.852055463,124.6759624,211.417244,22.1682418,27.37972914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,3839,20,1141,7,16,302,521,51,72
6059099233,Orange,1,3419,1062,0,8,0.0023399,0,0,0,0,0,0,4.5,103864,0,1,0,1,0,0,0,0,0.0,1402.147485,0.0,0.0,254.6428765,0.0,1402.147485,254.6428765,840.32674,13.89190216,427.328472,2.697216082,13.91644384,103.986709,152.5542729,26.18245651,12.87661779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,2018,23,1045,14,34,285,363,79,32
6059099234,Orange,1,3466,1200,0,0,0.0,0,0,0,0,0,0,5.5,101375,0,1,0,1,0,0,0,0,0.0,2223.766571,0.0,0.0,539.1312444,0.0,2223.766571,539.1312444,1281.35186,15.92891452,779.9574291,6.972208038,8.166686796,131.3894836,227.8729225,63.03653124,6.679492778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,2038,21,1194,11,15,187,360,70,10
6059099235,Orange,1,4619,1928,0,19,0.0041134,0,0,0,0,1,0,10.6,69115,0,1,0,1,0,0,0,1,1.000787258,3608.913609,1.000787258,0.108708136,1031.261908,0.108708136,3608.913609,1031.261908,2863.837391,36.07422969,332.9693951,21.99999954,20.8322662,333.2003377,547.466126,123.5246801,77.4535208,1.000787258,0.108708136,0.625492036,0.0,0.291896284,0.0,0.0,0.083398938,0.052124336,0.007001393,0.01745663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208,3644,41,445,22,31,436,739,133,92
6059099237,Orange,1,3583,1229,0,37,0.0103265,0,0,0,0,0,0,6.3,112850,0,1,0,1,0,0,0,0,0.0,791.0953629,0.0,0.0,85.51091193,0.0,791.0953629,85.51091193,638.7193305,3.277447134,81.74182298,6.0,3.370822616,57.98594478,80.33085872,0.0,2.731134204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,2915,22,385,11,13,237,371,23,13
6059099238,Orange,1,4031,1378,0,15,0.0037212,0,0,0,0,0,0,7.3,129875,0,1,0,1,0,0,0,0,0.0,2153.875558,0.0,0.0,317.0098701,0.0,2153.875558,317.0098701,1768.821851,7.726361042,251.480655,5.867159396,6.23557183,113.7439635,211.3267423,0.69028553,6.552664732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626,3086,23,675,9,23,215,358,21,12
6059099239,Orange,1,3924,1351,0,0,0.0,0,0,0,0,0,0,6.0,127159,0,1,0,1,0,0,0,0,90.11262125,3240.661272,90.11262125,12.5186392,409.3938473,12.5186392,3240.661272,409.3938473,2640.692005,13.71586353,388.929692,9.507712571,13.95682488,173.8591921,282.7527361,22.87379735,41.35294529,90.11262125,12.5186392,86.17327527,0.0,2.462093385,0.492418695,0.492418695,0.492418695,3.446930834,1.094263738,1.189306905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,3126,18,543,10,17,210,340,19,49
6059099240,Orange,1,5183,2093,0,13,0.0025082,0,0,0,0,0,0,6.2,84052,0,1,0,1,0,0,0,0,0.0,667.5208546,0.0,0.0,75.64722824,0.0,667.5208546,75.64722824,593.4604373,0.678334929,36.70975733,1.502371937,0.148030013,35.02192504,50.50761963,0.0,5.868048278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740,4314,49,436,14,19,351,556,26,51
6059099241,Orange,1,4274,1611,0,0,0.0,0,0,0,0,0,0,10.2,72988,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336,2305,79,1305,36,22,527,825,47,60
6059099242,Orange,1,3584,1093,0,2,0.000558,0,0,0,0,0,0,6.1,67538,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039,2121,53,687,14,26,683,1128,37,18
6059099243,Orange,1,4287,1781,0,17,0.0039655,0,0,0,0,0,0,3.2,106490,0,1,0,1,0,0,0,0,0.0,1557.38429,0.0,0.0,99.87516586,0.0,1557.38429,99.87516586,1265.629753,18.98549671,179.7701292,2.083959852,1.8464256,89.06853725,156.6465632,27.73309555,4.677103028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653,3522,36,461,4,15,249,460,51,12
6059099244,Orange,1,3730,1845,0,0,0.0,0,0,0,0,0,0,4.4,88500,0,1,0,1,0,0,0,0,0.0,1062.01877,0.0,0.0,102.850566,0.0,1062.01877,102.850566,941.1185305,3.004901506,72.99052327,3.686678983,4.440399785,36.77774251,101.5128925,4.708038084,8.618539624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,3321,22,244,8,11,124,273,141,45
6059099245,Orange,1,3035,1079,0,5,0.0016474,0,0,0,0,0,0,4.6,140606,0,1,0,1,0,0,0,0,0.0,1868.0758,0.0,0.0,222.1293785,0.0,1868.0758,222.1293785,1493.13561,23.92512655,201.6432695,3.476474037,7.57212605,138.3231845,204.8969604,6.579524424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,2441,40,335,5,13,201,359,8,0
6059099246,Orange,1,3614,1226,0,32,0.0088545,0,0,0,0,0,0,2.7,104896,0,1,0,1,0,0,0,0,340.6088734,3142.398569,340.6088734,13.39958763,409.247852,13.39958763,3142.398569,409.247852,2289.692741,22.23053558,623.5162805,6.99999989,10.26662572,189.6924101,295.353296,41.42960293,0.0,340.6088734,13.39958763,242.3966064,1.6487775,62.2943182,0.682163849,0.165722266,33.42128372,35.80436397,7.991329849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,2660,28,679,7,14,226,363,38,0
6059099247,Orange,1,3287,789,0,0,0.0,0,1,0,0,0,1,24.5,44167,0,1,0,1,0,0,0,0,0.0,2854.226545,0.0,0.0,1601.489646,0.0,2854.226545,1601.489646,782.4747791,21.82827969,1369.700268,7.202965811,33.25085848,639.7694093,1243.502387,62.15051694,136.2218984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,929,24,1526,8,40,760,1487,71,154
6059099248,Orange,1,5290,1393,0,0,0.0,0,0,0,0,0,1,24.4,40208,0,0,0,0,0,0,0,0,0.0,82.46510172,0.0,0.0,56.49321079,0.0,82.46510172,56.49321079,20.46942449,0.367098592,36.83709705,0.296690792,0.313351523,24.18144011,42.61016893,2.23837693,4.144632638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712,1825,46,1492,25,80,1822,3338,141,275
6059099249,Orange,1,4449,824,0,0,0.0,0,0,0,0,0,1,35.4,38523,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076,1477,51,678,7,133,2103,3636,56,256
6059099250,Orange,1,3062,1065,0,40,0.0130634,0,0,0,0,0,0,9.7,79375,0,1,0,1,0,0,0,0,0.0,1719.618972,0.0,0.0,412.8363769,0.0,1719.618972,412.8363769,1032.310207,26.73808246,484.2006708,6.427783906,6.417518831,163.5247038,248.3327741,13.66980362,20.48411638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726,1890,41,842,12,10,267,443,25,33
6059099251,Orange,1,5218,2034,0,16,0.0030663,0,0,0,0,1,0,12.9,61618,0,1,0,1,0,0,0,1,0.0,4918.955168,0.0,0.0,1520.500273,0.0,4918.955168,1520.500273,2411.831929,106.5577797,1671.670787,14.70017397,51.0475684,663.1469122,1101.010588,260.5906334,130.8391708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723,2578,109,1770,15,53,693,1160,261,140
6059099305,Orange,1,7143,2882,0,62,0.0086798,0,0,0,0,0,0,12.4,59662,0,1,0,1,0,0,0,0,0.0,1695.62398,0.0,0.0,449.9617793,0.0,1695.62398,449.9617793,1217.900333,34.44105534,140.9616493,14.37619823,4.032551527,283.9121991,512.1072914,2.866721773,46.07162014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683,5530,96,448,40,33,996,1807,31,202
6059099306,Orange,1,6028,2686,0,0,0.0,0,0,0,0,0,0,8.4,103495,0,1,0,1,0,0,0,0,0.0,1887.42096,0.0,0.0,378.5951786,0.0,1887.42096,378.5951786,1637.093215,11.3116763,101.3212201,7.398382381,6.883042842,123.413424,208.0644106,40.73116369,19.45383524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075,5124,34,349,29,27,465,738,114,59
6059099307,Orange,1,2502,1237,0,0,0.0,0,0,0,0,0,0,6.0,81117,0,0,0,0,0,0,0,0,0.0,22.29121655,0.0,0.0,3.057748131,0.0,22.29121655,3.057748131,19.08888054,0.142454326,1.566997528,0.495705307,0.284908652,0.712271631,1.068407416,0.538616815,0.361039057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,2124,22,202,4,10,140,233,37,43
6059099308,Orange,1,5847,2146,0,2,0.0003421,0,0,0,0,0,0,1.0,186974,1,1,1,1,1,0,0,0,1742.131611,4717.246016,1742.131611,75.80240124,164.6548651,75.80240124,4717.246016,164.6548651,3579.121559,16.62651102,900.2774522,4.839996176,10.67999223,205.7004951,341.6823015,0.0,15.4862526,1742.131611,75.80240124,1435.120665,11.19181814,229.0819138,0.0,1.570438861,65.16676332,109.6202783,0.0,6.890825513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,4445,18,1106,5,11,262,429,0,18
6059099309,Orange,1,4547,2148,0,0,0.0,0,0,0,0,0,0,7.2,136708,0,1,0,1,0,0,0,0,0.0,1768.311934,0.0,0.0,219.8717001,0.0,1768.311934,219.8717001,1588.927665,5.441433311,82.62630144,0.0,15.08987428,76.22666314,141.0869763,9.236695068,16.90987008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,3943,18,326,4,31,225,456,176,53
6059099310,Orange,1,4482,2017,0,4,0.0008925,0,0,0,0,0,0,10.0,95063,0,1,0,1,0,0,0,0,337.560239,4108.019692,337.560239,52.32183757,1011.292369,52.32183757,4108.019692,1011.292369,3543.003423,29.87907471,252.6462204,10.97687104,29.28585429,242.2282539,410.1288279,90.47728987,113.2553554,337.560239,52.32183757,278.9158084,2.872101307,32.8058418,1.0,1.113081618,20.85340698,30.57484105,0.0,8.585412223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224,3855,32,277,13,32,273,443,123,119
6059099311,Orange,1,3598,1801,0,11,0.0030573,0,0,0,0,0,0,8.4,103203,0,0,0,0,0,0,0,0,0.0,293.022569,0.0,0.0,39.68631475,0.0,293.022569,39.68631475,251.4702574,4.128392269,12.09782402,1.687924837,0.997165978,22.64100768,31.46125605,6.972548849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,3100,21,208,9,20,240,414,54,0
6059099402,Orange,1,8090,1974,0,20,0.0024722,0,1,0,0,0,1,34.5,39282,0,1,0,1,0,0,0,0,0.0,1745.284581,0.0,0.0,1268.221007,0.0,1745.284581,1268.221007,640.1513606,11.50490713,124.3290716,7.61136657,21.54002194,940.1477718,1367.154738,37.69843803,100.7186049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5791,3591,64,554,17,81,3783,5681,146,502
6059099404,Orange,1,4505,1707,0,0,0.0,0,0,0,0,0,0,7.1,104912,1,1,1,1,1,0,0,0,1815.524027,4463.935204,1815.524027,285.7808153,675.6741269,285.7808153,4463.935204,675.6741269,3670.005716,58.091178,369.5846325,14.81730911,22.84775794,328.5886128,469.4732612,55.5940775,55.68576953,1815.524027,285.7808153,1576.635919,12.88533567,115.5767726,0.646807939,5.970335104,103.8088452,157.1029924,9.691095241,20.71587651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701,3703,59,374,15,23,331,475,58,56
6059099405,Orange,1,4468,1670,0,0,0.0,0,0,0,0,0,0,7.0,95720,0,1,0,1,0,0,0,0,0.0,1525.587757,0.0,0.0,323.9086392,0.0,1525.587757,323.9086392,1264.609673,17.79037572,105.8267088,7.892995039,2.984194241,126.4837998,227.0997077,42.38517337,25.5900979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850,3428,96,390,15,10,529,757,96,75
6059099406,Orange,1,4468,1653,0,25,0.0055953,0,0,0,0,0,0,7.7,95313,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,3448,45,601,6,29,339,649,75,35
6059099407,Orange,1,2480,929,0,6,0.0024194,0,0,0,0,0,0,8.5,112188,0,1,0,1,0,0,0,0,0.0,670.9335442,0.0,0.0,133.7637408,0.0,670.9335442,133.7637408,565.7876158,4.254631203,51.10243643,3.638082087,2.590512469,43.56026626,84.97198185,25.51589403,17.09564912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,2039,14,243,15,11,158,289,100,67
6059099408,Orange,1,4332,1644,0,7,0.0016159,0,0,0,0,0,0,6.6,100375,0,1,0,1,0,0,0,0,0.0,849.5312676,0.0,0.0,83.10404509,0.0,849.5312676,83.10404509,693.2307386,8.286417007,70.51335352,0.0,11.16057492,66.3401835,134.1191691,5.845630229,8.641425293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,3444,35,510,2,24,317,581,56,50
6059099410,Orange,1,4101,1525,0,26,0.0063399,0,0,0,0,0,0,16.3,60833,0,0,0,0,0,0,0,0,0.0,428.9190537,0.0,0.0,125.1911473,0.0,428.9190537,125.1911473,322.0102913,2.869525105,47.89702914,6.755504292,0.784929514,48.60176884,77.0499214,10.56205381,22.26432731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674,2557,89,729,28,19,679,1095,84,217
6059099411,Orange,1,5500,1995,0,0,0.0,0,0,0,0,0,0,15.0,60927,0,0,0,0,0,0,0,0,0.0,70.74646759,0.0,0.0,6.130315006,0.0,70.74646759,6.130315006,54.30691051,0.171223164,8.672906399,0.299640536,0.855760306,6.440024734,12.36510372,0.0,2.615317285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672,3515,131,613,41,47,1153,1809,51,189
6059099412,Orange,1,4630,1846,0,12,0.0025918,0,0,0,0,0,0,9.1,95603,0,1,0,1,0,0,0,0,380.7887554,1851.228492,380.7887554,40.11618987,196.7733632,40.11618987,1851.228492,196.7733632,1577.748918,12.71995133,134.3698036,3.999999866,16.38165728,106.0081715,175.1037045,5.025093037,12.70699441,380.7887554,40.11618987,339.3863268,3.09586405,20.09232113,1.775296018,4.02002522,12.41892549,30.48006958,0.0,2.720726265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894,3599,81,444,20,32,454,642,51,34
6059099413,Orange,1,8230,3357,0,295,0.0358445,0,0,0,0,1,0,15.7,124637,0,1,0,1,0,0,0,1,0.0,4846.384021,0.0,0.0,1775.342341,0.0,4846.384021,1775.342341,3607.379808,40.87477656,638.9698389,10.16580559,26.27432971,522.7194799,892.4520863,541.3809612,114.347724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260,5900,65,1391,11,30,833,1345,619,185
6059099415,Orange,1,5374,1919,0,16,0.0029773,0,0,0,0,0,0,2.5,148915,1,1,1,1,1,0,0,0,1714.679178,5124.217886,1714.679178,69.86491198,320.4121928,69.86491198,5124.217886,320.4121928,4204.474496,16.46152024,617.6235956,7.923041089,16.83269778,260.9025348,414.8434074,38.16065315,32.71658054,1714.679178,69.86491198,1377.173038,8.525407348,241.3774203,0.037066285,4.99999998,82.56624774,144.6175819,2.797598382,10.74489161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,4421,17,636,9,18,273,444,44,35
