,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8399,6065045122,California,Riverside County,1,1427,837,0,0.0,0.0,0,0,0,0,0,0,4.6,110078.0,1,1,1,1,1,0,0,0,1027.0,1308.0,1027.0,188.0,239.0,188.0,1308.0,239.0,1227.0,14.0,24.0,1.0,12.0,30.0,52.0,37.0,42.0,1027.0,188.0,964.0,12.0,19.0,1.0,9.0,22.0,41.0,29.0,32.0,,,,,,,,,,,,,,,,,,,,,,,276.0,1337.0,16.0,25.0,1.0,14.0,34.0,62.0,37.0,42.0
8400,6065045123,California,Riverside County,1,2356,1138,0,6.0,0.25,0,0,0,0,0,0,4.2,118173.0,1,1,1,1,1,0,0,0,794.0,2354.0,794.0,121.0,528.0,121.0,2354.0,528.0,2049.0,32.0,98.0,0.0,8.0,168.0,367.0,19.0,0.0,794.0,121.0,763.0,2.0,17.0,0.0,1.0,12.0,27.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,529.0,2050.0,32.0,98.0,0.0,8.0,168.0,367.0,17.0,0.0
8401,6065045124,California,Riverside County,0,1505,805,0,0.0,0.0,0,0,0,0,0,1,7.4,64058.0,0,0,0,0,0,0,0,0,,,,,,,1501.0,520.0,1318.0,13.0,25.0,2.0,15.0,128.0,236.0,24.0,24.0,1461.0,506.0,1278.0,13.0,25.0,2.0,15.0,128.0,233.0,23.0,24.0,,,,,,,,,,,,,,,,,,,,,,,832.0,1322.0,13.0,25.0,2.0,15.0,128.0,236.0,33.0,34.0
8402,6065045125,California,Riverside County,1,3017,1483,0,1.0,0.03,0,0,0,0,0,0,5.1,132292.0,1,1,1,1,1,0,0,0,2063.0,2751.0,2063.0,238.0,317.0,238.0,2751.0,317.0,2572.0,11.0,36.0,3.0,10.0,118.0,248.0,36.0,47.0,2063.0,238.0,1921.0,8.0,30.0,3.0,8.0,94.0,200.0,27.0,35.0,,,,,,,,,,,,,,,,,,,,,,,379.0,2819.0,13.0,41.0,3.0,11.0,130.0,288.0,39.0,51.0
8403,6065045207,California,Riverside County,1,5014,1434,0,71.0,1.42,0,1,0,0,0,1,25.3,37327.0,0,1,0,1,0,0,0,0,,602.0,,,442.0,,602.0,442.0,289.0,11.0,5.0,0.0,7.0,291.0,534.0,4.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459.0,2618.0,153.0,72.0,0.0,94.0,2077.0,4040.0,102.0,259.0
8404,6065045209,California,Riverside County,1,5441,1598,0,0.0,0.0,0,1,0,0,0,1,16.7,50917.0,0,1,0,1,0,0,0,0,,1878.0,,,1007.0,,1878.0,1007.0,1124.0,30.0,17.0,0.0,8.0,699.0,1578.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.0,2939.0,103.0,40.0,1.0,36.0,2322.0,4692.0,221.0,266.0
8405,6065045212,California,Riverside County,1,2293,1061,0,0.0,0.0,0,1,0,0,0,1,10.6,61750.0,0,1,0,1,0,0,0,0,0.0,1287.0,0.0,0.0,429.0,0.0,1287.0,429.0,903.0,143.0,24.0,0.0,3.0,214.0,472.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,845.0,1845.0,161.0,41.0,0.0,6.0,240.0,524.0,21.0,44.0
8406,6065045213,California,Riverside County,1,5216,1674,0,0.0,0.0,0,1,0,0,0,1,11.7,64722.0,0,1,0,1,0,0,0,0,,4270.0,,,1584.0,,4270.0,1584.0,2539.0,86.0,128.0,3.0,33.0,1481.0,2748.0,46.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.0,3171.0,119.0,174.0,3.0,40.0,1709.0,3210.0,80.0,225.0
8407,6065045214,California,Riverside County,1,5648,2306,0,15.0,0.27,0,0,0,0,0,0,15.1,78728.0,0,1,0,1,0,0,0,0,382.0,3680.0,382.0,58.0,698.0,58.0,3680.0,698.0,3216.0,58.0,94.0,0.0,10.0,302.0,721.0,55.0,7.0,382.0,58.0,318.0,8.0,10.0,0.0,1.0,46.0,89.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,992.0,4805.0,100.0,176.0,0.0,30.0,537.0,1219.0,80.0,10.0
8408,6065045215,California,Riverside County,1,8515,2953,0,42.0,0.49,0,0,0,0,1,0,13.2,112368.0,0,1,0,1,0,0,0,1,,5207.0,,,1282.0,,5207.0,1282.0,4271.0,87.0,292.0,9.0,29.0,520.0,1195.0,115.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.0,6735.0,137.0,489.0,10.0,49.0,1095.0,2340.0,149.0,104.0
8409,6065045216,California,Riverside County,1,1804,875,0,0.0,0.0,0,0,0,0,0,0,14.5,81000.0,1,1,1,1,1,0,0,0,1712.0,1804.0,1712.0,436.0,459.0,436.0,1804.0,459.0,1559.0,50.0,46.0,0.0,6.0,143.0,282.0,10.0,9.0,1712.0,436.0,1501.0,47.0,44.0,0.0,5.0,115.0,240.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,580.0,1559.0,50.0,46.0,0.0,6.0,143.0,282.0,14.0,12.0
8410,6065045217,California,Riverside County,1,6225,1649,0,0.0,0.0,0,1,0,0,0,1,21.9,52698.0,0,1,0,1,0,0,0,0,15.0,3746.0,15.0,7.0,2075.0,7.0,3746.0,2075.0,2072.0,69.0,92.0,0.0,37.0,1475.0,2895.0,8.0,72.0,15.0,7.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4747.0,3525.0,111.0,125.0,2.0,56.0,2406.0,4941.0,20.0,175.0
8411,6065045222,California,Riverside County,1,1595,642,0,8.0,0.5,0,1,0,0,0,1,13.6,62969.0,0,1,0,1,0,0,0,0,131.0,984.0,131.0,39.0,348.0,39.0,984.0,348.0,762.0,25.0,56.0,4.0,11.0,126.0,308.0,3.0,2.0,131.0,39.0,102.0,10.0,0.0,0.0,3.0,16.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,844.0,1280.0,33.0,79.0,4.0,15.0,184.0,461.0,8.0,5.0
8412,6065045224,California,Riverside County,1,5471,1662,0,0.0,0.0,0,0,0,0,0,0,12.2,81406.0,0,1,0,1,0,0,0,0,1.0,2142.0,1.0,0.0,508.0,0.0,2142.0,508.0,1510.0,38.0,68.0,1.0,11.0,514.0,1078.0,5.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1531.0,3654.0,76.0,156.0,3.0,45.0,1537.0,3243.0,22.0,76.0
8413,6065045226,California,Riverside County,1,6810,1464,0,0.0,0.0,0,0,0,0,0,0,12.2,68819.0,0,1,0,1,0,0,0,0,474.0,5405.0,474.0,143.0,1700.0,143.0,5405.0,1700.0,2422.0,67.0,68.0,15.0,25.0,2808.0,4980.0,0.0,65.0,474.0,143.0,211.0,0.0,7.0,0.0,7.0,249.0,434.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2410.0,3182.0,80.0,97.0,18.0,34.0,3399.0,6256.0,0.0,132.0
8414,6065045228,California,Riverside County,0,3936,1161,0,0.0,0.0,0,0,0,0,0,0,6.0,86750.0,0,0,0,0,0,0,0,0,,,,,,,3936.0,767.0,2747.0,70.0,166.0,0.0,29.0,924.0,1892.0,26.0,35.0,3931.0,765.0,2742.0,70.0,166.0,0.0,29.0,924.0,1892.0,26.0,35.0,,,,,,,,,,,,,,,,,,,,,,,1094.0,2747.0,70.0,166.0,0.0,29.0,924.0,1892.0,48.0,64.0
8415,6065045233,California,Riverside County,1,4244,1630,0,0.0,0.0,0,0,0,0,0,0,9.3,75921.0,1,1,1,1,1,0,0,0,1171.0,3398.0,1171.0,313.0,1192.0,313.0,3398.0,1192.0,2295.0,110.0,120.0,6.0,38.0,827.0,1370.0,41.0,64.0,1171.0,313.0,804.0,31.0,40.0,2.0,12.0,281.0,447.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,1629.0,2791.0,146.0,170.0,11.0,49.0,1077.0,1741.0,74.0,87.0
8416,6065045302,California,Riverside County,1,4459,1050,0,0.0,0.0,0,1,0,0,0,1,24.6,49375.0,0,1,0,1,0,0,0,0,,3054.0,,,1520.0,,3054.0,1520.0,1568.0,45.0,19.0,12.0,28.0,1382.0,2769.0,14.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.0,2277.0,60.0,28.0,12.0,36.0,2046.0,4048.0,28.0,119.0
8417,6065045303,California,Riverside County,1,3035,716,0,0.0,0.0,0,0,0,0,0,1,38.9,37727.0,0,0,0,0,0,0,0,0,1.0,355.0,1.0,1.0,267.0,1.0,355.0,267.0,175.0,5.0,7.0,1.0,4.0,164.0,323.0,8.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2059.0,1492.0,42.0,34.0,7.0,38.0,1422.0,2852.0,81.0,202.0
8418,6065045304,California,Riverside County,1,8675,2460,0,14.0,0.16,0,0,0,0,0,0,8.7,91563.0,1,1,1,1,1,0,0,0,1616.0,5574.0,1616.0,314.0,1186.0,314.0,5574.0,1186.0,3602.0,168.0,255.0,11.0,69.0,1470.0,2955.0,28.0,61.0,1616.0,314.0,1017.0,49.0,90.0,2.0,14.0,444.0,850.0,6.0,18.0,,,,,,,,,,,,,,,,,,,,,,,2565.0,5598.0,239.0,358.0,11.0,116.0,2353.0,5061.0,38.0,126.0
8419,6065045501,California,Riverside County,1,5518,1343,0,446.0,8.08,0,1,0,0,0,1,16.6,47468.0,0,1,0,1,0,0,0,0,,1568.0,,,676.0,,1568.0,676.0,865.0,38.0,43.0,0.0,19.0,602.0,1292.0,16.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.0,2870.0,292.0,105.0,1.0,58.0,2192.0,4651.0,137.0,254.0
8420,6065045502,California,Riverside County,1,3744,1107,0,180.0,4.81,0,1,0,0,0,1,34.7,37356.0,0,1,0,1,0,0,0,0,,1686.0,,,1139.0,,1686.0,1139.0,819.0,23.0,24.0,1.0,16.0,803.0,1409.0,72.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.0,1888.0,57.0,41.0,1.0,43.0,1714.0,3156.0,269.0,179.0
8421,6065045604,California,Riverside County,0,13694,3004,0,3.0,0.02,0,0,0,0,0,1,34.4,33600.0,0,0,0,0,0,0,0,0,200.0,200.0,2.0,140.0,140.0,1.0,10232.0,7298.0,4092.0,57.0,32.0,11.0,72.0,5966.0,9929.0,80.0,364.0,6243.0,4385.0,2439.0,44.0,27.0,6.0,38.0,3689.0,5989.0,57.0,230.0,200.0,140.0,101.0,4.0,6.0,0.0,1.0,88.0,133.0,3.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8491.0,4641.0,74.0,44.0,13.0,83.0,8839.0,13341.0,181.0,539.0
8422,6065045605,California,Riverside County,0,10543,2814,0,5.0,0.05,0,0,0,0,0,1,35.6,39129.0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,10543.0,7707.0,4040.0,61.0,90.0,1.0,205.0,6146.0,8774.0,71.0,338.0,10543.0,7707.0,4040.0,61.0,90.0,1.0,205.0,6146.0,8774.0,71.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4613.0,4040.0,61.0,90.0,1.0,205.0,6146.0,8774.0,57.0,312.0
8423,6065045606,California,Riverside County,0,2680,1011,0,6.0,0.22,0,0,0,0,0,0,6.5,93214.0,0,0,0,0,0,0,0,0,,,,,,,2586.0,693.0,1879.0,21.0,60.0,2.0,41.0,583.0,1164.0,4.0,10.0,2214.0,599.0,1524.0,21.0,54.0,0.0,41.0,574.0,1132.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,711.0,1968.0,21.0,60.0,2.0,41.0,588.0,1177.0,10.0,14.0
8424,6065045608,California,Riverside County,1,2878,1445,0,0.0,0.0,0,0,0,0,0,0,3.8,177596.0,1,1,1,1,1,0,0,0,2878.0,2878.0,2878.0,303.0,303.0,303.0,2878.0,303.0,2686.0,17.0,96.0,0.0,5.0,74.0,143.0,38.0,24.0,2878.0,303.0,2686.0,17.0,96.0,0.0,5.0,74.0,143.0,38.0,24.0,,,,,,,,,,,,,,,,,,,,,,,300.0,2686.0,17.0,96.0,0.0,5.0,74.0,143.0,39.0,24.0
8425,6065045609,California,Riverside County,0,5880,1459,0,2.0,0.03,0,0,0,0,0,1,32.6,36719.0,0,0,0,0,0,0,0,0,,,,,,,5880.0,3518.0,2985.0,26.0,33.0,0.0,63.0,2773.0,5478.0,32.0,214.0,5880.0,3518.0,2985.0,26.0,33.0,0.0,63.0,2773.0,5478.0,32.0,214.0,,,,,,,,,,,,,,,,,,,,,,,2462.0,2985.0,26.0,33.0,0.0,63.0,2773.0,5478.0,28.0,202.0
8426,6065045703,California,Riverside County,1,5708,1226,0,29.0,0.51,1,1,1,0,0,1,20.9,45431.0,1,1,1,1,1,0,0,0,1567.0,5561.0,1567.0,933.0,3508.0,933.0,5561.0,3508.0,2551.0,32.0,30.0,0.0,36.0,2912.0,5453.0,29.0,154.0,1567.0,933.0,745.0,12.0,9.0,0.0,7.0,794.0,1519.0,10.0,45.0,,,,,,,,,,,,,,,,,,,,,,,4214.0,2619.0,33.0,32.0,0.0,38.0,2986.0,5594.0,52.0,281.0
8427,6065045704,California,Riverside County,1,2804,661,0,0.0,0.0,0,1,0,0,0,1,38.2,24252.0,0,1,0,1,0,0,0,0,,693.0,,,500.0,,693.0,500.0,289.0,0.0,3.0,0.0,5.0,397.0,687.0,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,1241.0,17.0,17.0,0.0,43.0,1486.0,2756.0,28.0,110.0
8428,6065045705,California,Riverside County,1,7522,1725,0,0.0,0.0,1,1,1,0,0,1,32.7,33500.0,1,1,1,1,1,0,0,0,1464.0,5621.0,1464.0,1026.0,3938.0,1026.0,5621.0,3938.0,2808.0,43.0,35.0,2.0,33.0,2700.0,5453.0,34.0,278.0,1464.0,1026.0,715.0,12.0,16.0,1.0,8.0,712.0,1395.0,9.0,72.0,,,,,,,,,,,,,,,,,,,,,,,6574.0,3784.0,59.0,42.0,2.0,50.0,3585.0,7328.0,83.0,671.0
8429,6065045706,California,Riverside County,1,4821,1031,0,0.0,0.0,1,1,1,0,0,1,32.6,34964.0,1,1,1,1,1,0,0,0,2801.0,4158.0,2801.0,1712.0,2664.0,1712.0,4158.0,2664.0,2269.0,42.0,19.0,7.0,29.0,1791.0,4096.0,43.0,149.0,2801.0,1712.0,1633.0,22.0,7.0,4.0,15.0,1122.0,2765.0,34.0,102.0,,,,,,,,,,,,,,,,,,,,,,,3152.0,2609.0,54.0,20.0,7.0,30.0,2101.0,4745.0,58.0,243.0
8430,6065045707,California,Riverside County,1,6397,1455,0,0.0,0.0,0,1,0,0,0,1,19.4,45136.0,0,1,0,1,0,0,0,0,,1349.0,,,542.0,,1349.0,542.0,676.0,14.0,6.0,0.0,4.0,648.0,1292.0,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081.0,3077.0,40.0,29.0,6.0,29.0,3216.0,6169.0,141.0,263.0
8431,6065045900,California,Riverside County,0,1838,618,0,0.0,0.0,0,0,0,0,0,0,15.7,72576.0,0,0,0,0,0,0,0,0,35.0,35.0,,25.0,25.0,,1838.0,905.0,1155.0,170.0,7.0,6.0,19.0,481.0,1060.0,63.0,68.0,1423.0,780.0,918.0,154.0,2.0,5.0,4.0,340.0,865.0,52.0,53.0,35.0,25.0,30.0,2.0,0.0,0.0,0.0,3.0,22.0,2.0,2.0,,,,,,,,,,,,711.0,1155.0,170.0,7.0,6.0,19.0,481.0,1060.0,59.0,65.0
8432,6065046101,California,Riverside County,1,3060,1123,0,0.0,0.0,0,1,0,0,0,1,23.9,51375.0,0,1,0,1,0,0,0,0,,645.0,,,223.0,,645.0,223.0,367.0,11.0,14.0,2.0,10.0,241.0,353.0,25.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,1726.0,186.0,97.0,7.0,34.0,1010.0,1546.0,137.0,197.0
8433,6065046102,California,Riverside County,1,2027,640,0,94.0,4.64,0,1,0,0,0,1,47.1,17946.0,0,1,0,1,0,0,0,0,,1127.0,,,806.0,,1127.0,806.0,504.0,152.0,10.0,7.0,33.0,422.0,695.0,50.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.0,858.0,255.0,14.0,8.0,55.0,837.0,1370.0,88.0,268.0
8434,6065046103,California,Riverside County,1,3030,989,0,43.0,1.42,0,0,0,0,0,0,9.0,86638.0,1,1,1,1,1,0,0,0,1187.0,3026.0,1187.0,222.0,575.0,222.0,3026.0,575.0,1851.0,104.0,99.0,4.0,34.0,934.0,1454.0,54.0,43.0,1187.0,222.0,757.0,32.0,30.0,0.0,8.0,360.0,550.0,23.0,17.0,,,,,,,,,,,,,,,,,,,,,,,671.0,1855.0,104.0,99.0,4.0,34.0,934.0,1456.0,61.0,49.0
8435,6065046200,California,Riverside County,1,3341,1093,0,73.0,2.18,0,1,0,0,0,1,47.5,31319.0,0,1,0,1,0,0,0,0,40.0,1313.0,40.0,27.0,879.0,27.0,1313.0,879.0,556.0,238.0,11.0,1.0,9.0,498.0,827.0,21.0,104.0,40.0,27.0,19.0,11.0,1.0,0.0,0.0,10.0,14.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2346.0,1496.0,509.0,35.0,2.0,30.0,1269.0,2134.0,73.0,313.0
8436,6065046401,California,Riverside County,0,3768,1220,0,0.0,0.0,0,0,0,0,0,0,13.4,76518.0,0,0,0,0,0,0,0,0,1.0,1.0,,0.0,0.0,,3142.0,1166.0,2231.0,50.0,63.0,7.0,25.0,765.0,1151.0,15.0,150.0,2599.0,884.0,1854.0,30.0,30.0,7.0,24.0,655.0,958.0,12.0,125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1453.0,2619.0,95.0,101.0,9.0,29.0,915.0,1424.0,17.0,155.0
8437,6065046402,California,Riverside County,1,4684,1534,0,134.0,2.86,1,1,1,0,0,1,23.2,44495.0,1,1,1,1,1,0,0,0,4062.0,4267.0,4062.0,2385.0,2492.0,2385.0,4267.0,2492.0,2874.0,94.0,64.0,12.0,69.0,1155.0,1911.0,14.0,290.0,4062.0,2385.0,2702.0,91.0,64.0,11.0,68.0,1127.0,1875.0,13.0,271.0,,,,,,,,,,,,,,,,,,,,,,,3080.0,3223.0,105.0,65.0,12.0,74.0,1205.0,1980.0,16.0,324.0
8438,6065046403,California,Riverside County,1,7156,2132,0,0.0,0.0,1,1,1,1,1,1,17.4,62355.0,1,1,1,1,1,0,0,1,7156.0,7156.0,7156.0,2893.0,2893.0,2893.0,7156.0,2893.0,4765.0,229.0,227.0,21.0,93.0,1821.0,3082.0,107.0,327.0,7156.0,2893.0,4765.0,229.0,227.0,21.0,93.0,1821.0,3082.0,107.0,327.0,,,,,,,,,,,,,,,,,,,,,,,2871.0,4765.0,229.0,227.0,21.0,93.0,1821.0,3082.0,100.0,309.0
8439,6065046404,California,Riverside County,1,5590,1701,0,8.0,0.14,0,0,0,0,0,0,17.8,67024.0,1,1,1,1,1,0,0,0,1297.0,3531.0,1297.0,405.0,1240.0,405.0,3531.0,1240.0,2267.0,144.0,146.0,3.0,65.0,905.0,1527.0,14.0,150.0,1297.0,405.0,829.0,50.0,28.0,1.0,28.0,361.0,611.0,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,2310.0,3554.0,264.0,255.0,10.0,86.0,1421.0,2361.0,31.0,252.0
8440,6065046405,California,Riverside County,1,3974,1206,0,21.0,0.53,0,0,0,0,0,0,12.8,72422.0,1,1,1,1,1,0,0,0,3974.0,3974.0,3974.0,1293.0,1293.0,1293.0,3974.0,1293.0,2834.0,83.0,116.0,9.0,67.0,865.0,1477.0,78.0,80.0,3974.0,1293.0,2834.0,83.0,116.0,9.0,67.0,865.0,1477.0,78.0,80.0,,,,,,,,,,,,,,,,,,,,,,,1201.0,2834.0,83.0,116.0,9.0,67.0,865.0,1477.0,72.0,74.0
8441,6065046500,California,Riverside County,1,9277,1967,0,4753.0,51.23,0,1,0,1,1,1,45.2,34483.0,0,1,0,1,0,0,0,1,,3019.0,,,2593.0,,3019.0,2593.0,775.0,192.0,1487.0,2.0,17.0,546.0,703.0,122.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.0,2701.0,824.0,3853.0,29.0,50.0,1820.0,2561.0,276.0,201.0
8442,6065046601,California,Riverside County,1,4888,222,1,4316.0,88.3,0,0,0,0,0,0,3.5,116250.0,0,1,0,1,0,0,0,0,233.0,3618.0,233.0,52.0,806.0,52.0,3618.0,806.0,2407.0,1105.0,30.0,2.0,31.0,43.0,1280.0,30.0,14.0,233.0,52.0,150.0,78.0,1.0,0.0,2.0,1.0,86.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,170.0,3230.0,1527.0,35.0,3.0,42.0,51.0,1745.0,41.0,19.0
8443,6065046602,California,Riverside County,1,3712,1077,0,12.0,0.32,0,0,0,0,0,0,8.4,117946.0,0,1,0,1,0,0,0,0,87.0,2164.0,87.0,13.0,351.0,13.0,2164.0,351.0,1749.0,28.0,37.0,17.0,22.0,310.0,681.0,9.0,17.0,87.0,13.0,71.0,2.0,3.0,0.0,1.0,11.0,22.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,574.0,3005.0,38.0,53.0,19.0,29.0,568.0,1158.0,20.0,28.0
8444,6065046700,California,Riverside County,0,4442,1396,0,162.0,3.65,0,0,0,1,1,1,24.2,51793.0,0,0,0,0,0,0,0,1,,,,,,,1162.0,205.0,814.0,171.0,35.0,2.0,10.0,130.0,172.0,105.0,63.0,1132.0,200.0,804.0,163.0,35.0,2.0,10.0,120.0,162.0,103.0,62.0,,,,,,,,,,,,,,,,,,,,,,,2565.0,2087.0,690.0,114.0,29.0,29.0,1493.0,2470.0,156.0,145.0
8445,6065046800,California,Riverside County,1,6365,1468,0,48.0,0.75,1,1,1,0,0,1,23.9,62244.0,1,1,1,1,1,0,0,0,1586.0,6365.0,1586.0,687.0,2993.0,687.0,6365.0,2993.0,2657.0,1066.0,344.0,41.0,63.0,2194.0,3748.0,64.0,230.0,1586.0,687.0,701.0,247.0,86.0,19.0,11.0,521.0,893.0,36.0,60.0,,,,,,,,,,,,,,,,,,,,,,,3147.0,2657.0,1066.0,344.0,41.0,63.0,2194.0,3748.0,51.0,214.0
8446,6065046900,California,Riverside County,0,2043,732,0,8.0,0.39,0,0,0,0,0,1,27.6,43864.0,0,0,0,0,0,0,0,0,346.0,346.0,299.0,210.0,210.0,181.0,2043.0,1240.0,1300.0,40.0,15.0,2.0,21.0,665.0,1068.0,9.0,91.0,2043.0,1240.0,1300.0,40.0,15.0,2.0,21.0,665.0,1068.0,9.0,91.0,346.0,210.0,257.0,3.0,4.0,0.0,7.0,75.0,95.0,2.0,18.0,299.0,181.0,212.0,1.0,3.0,0.0,7.0,75.0,85.0,1.0,15.0,949.0,1300.0,40.0,15.0,2.0,21.0,665.0,1068.0,7.0,73.0
8447,6065047000,California,Riverside County,0,1749,660,0,1.0,0.06,0,0,0,0,0,1,27.2,61750.0,0,0,0,0,0,0,0,0,,,,,,,1749.0,769.0,1187.0,85.0,10.0,1.0,21.0,445.0,607.0,26.0,92.0,1687.0,740.0,1167.0,79.0,10.0,1.0,20.0,410.0,566.0,25.0,89.0,,,,,,,,,,,,,,,,,,,,,,,744.0,1187.0,85.0,10.0,1.0,21.0,445.0,607.0,23.0,83.0
8448,6065047201,California,Riverside County,1,1958,1056,0,0.0,0.0,1,1,1,0,0,1,28.9,29265.0,1,1,1,1,1,0,0,0,1958.0,1958.0,1958.0,1152.0,1152.0,1152.0,1958.0,1152.0,1479.0,7.0,9.0,0.0,25.0,438.0,598.0,24.0,79.0,1958.0,1152.0,1479.0,7.0,9.0,0.0,25.0,438.0,598.0,24.0,79.0,,,,,,,,,,,,,,,,,,,,,,,1167.0,1479.0,7.0,9.0,0.0,25.0,438.0,598.0,23.0,77.0
8449,6065047202,California,Riverside County,0,1929,865,0,9.0,0.47,0,0,0,0,0,1,15.3,58929.0,0,0,0,0,0,0,0,0,,,,,,,1929.0,835.0,1584.0,29.0,12.0,2.0,24.0,278.0,531.0,28.0,34.0,1929.0,835.0,1584.0,29.0,12.0,2.0,24.0,278.0,531.0,28.0,34.0,,,,,,,,,,,,,,,,,,,,,,,786.0,1584.0,29.0,12.0,2.0,24.0,278.0,531.0,25.0,31.0
8450,6065047900,California,Riverside County,1,11611,3200,0,25.0,0.22,0,0,0,0,0,0,4.3,120276.0,1,1,1,1,1,0,0,0,8639.0,11611.0,8639.0,880.0,1263.0,880.0,11611.0,1263.0,7742.0,759.0,1454.0,31.0,50.0,1575.0,2976.0,30.0,108.0,8639.0,880.0,5818.0,554.0,1074.0,30.0,35.0,1128.0,2200.0,23.0,81.0,,,,,,,,,,,,,,,,,,,,,,,1344.0,7742.0,759.0,1454.0,31.0,50.0,1575.0,2976.0,37.0,125.0
8451,6065048100,California,Riverside County,1,6404,1871,0,0.0,0.0,0,0,0,0,0,0,3.9,119167.0,1,1,1,1,1,0,0,0,1717.0,4596.0,1717.0,171.0,458.0,171.0,4596.0,458.0,3135.0,294.0,616.0,10.0,13.0,527.0,995.0,12.0,23.0,1717.0,171.0,1148.0,93.0,285.0,5.0,4.0,182.0,342.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,761.0,4407.0,376.0,786.0,14.0,23.0,798.0,1484.0,18.0,35.0
8452,6065048200,California,Riverside County,1,4301,1194,0,6.0,0.14,0,0,0,0,0,0,5.4,100408.0,1,1,1,1,1,0,0,0,1435.0,4301.0,1435.0,368.0,1099.0,368.0,4301.0,1099.0,2266.0,377.0,651.0,10.0,24.0,973.0,1659.0,11.0,31.0,1435.0,368.0,838.0,127.0,190.0,4.0,9.0,266.0,503.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,1174.0,2266.0,377.0,651.0,10.0,24.0,973.0,1659.0,12.0,34.0
